      0.300000000000  ********************  ********************  ********************  ********************  ********************  ********************  ********************    
      0.301000000000  ********************  ********************  ********************  ********************  ********************  ********************  ********************    
      0.302000000000  ********************  ********************  ********************  ********************  ********************  ********************  ********************    
      0.620000000000     1620.993428398905     1621.850216482468     1623.563792649593     1626.134156900281     1629.561309234532     1633.845249652345     1638.985978153722    
      0.621000000000     1587.965919798861     1588.819950722236     1590.528012568988     1593.090105339115     1596.506229032617     1600.776383649495     1605.900569189749    
      0.622000000000     1555.641630891638     1556.492917942334     1558.195492043726     1560.749353195814     1564.154501398599     1568.410936652079     1573.518658956255    
      0.623000000000     1524.004685291027     1524.853241671306     1526.550354431866     1529.096023572704     1532.490249093822     1536.733030995220     1541.824369276897    
      0.624000000000     1493.039587617866     1493.885426445430     1495.577104100557     1498.114620583249     1501.497975893505     1505.727170031324     1510.802202996707    
      0.625000000000     1462.731213792872     1463.574348101535     1465.260616718861     1467.790019644850     1471.162556879503     1475.378228422818     1480.437034274796    
      0.626000000000     1433.064801591390     1433.905244331751     1435.586129812472     1438.107458033553     1441.469228994995     1445.671442696797     1450.714099138960    
      0.627000000000     1404.025941452601     1404.863705492703     1406.539233572908     1409.052525693216     1412.403581853627     1416.592402054140     1421.618986294756    
      0.628000000000     1375.600567535950     1376.435665661943     1378.105861913928     1380.611156291907     1383.951548795878     1388.127039425841     1393.137628181797    
      0.629000000000     1347.774949017771     1348.607393934555     1350.272283768124     1352.769618518478     1356.099398185615     1360.261622769537     1365.256292270244    
      0.630000000000     1320.535681621294     1321.365485953170     1323.025094616921     1325.514507612549     1328.833724940052     1332.982746599431     1337.961572590686    
      0.631000000000     1293.869679373435     1294.696855664739     1296.351208247345     1298.832737121254     1302.141442286466     1306.277323742981     1311.240381490799    
      0.632000000000     1267.764166581921     1268.588727297655     1270.237848729124     1272.711530876328     1276.009773739265     1280.132577317937     1285.079941612344    
      0.633000000000     1242.206670026591     1243.028627553055     1244.672542605984     1247.138415185378     1250.426245291235     1254.536032923558     1259.467778082344    
      0.634000000000     1217.185011358764     1218.004378004172     1219.643111294988     1222.101211231211     1225.378677812842     1229.475511039880     1234.391710912327    
      0.635000000000     1192.687299702886     1193.504087697979     1195.137663688166     1197.588027673446     1200.855179653819     1204.939119629286     1209.839847599846    
      0.636000000000     1168.701924454706     1169.516145953365     1171.144588950682     1173.587253446659     1176.844139441294     1180.915246934588     1185.800575926542    
      0.637000000000     1145.217548270531     1146.029215350376     1147.652549510065     1150.087550749599     1153.334219068978     1157.392554468202     1162.262556947270    
      0.638000000000     1122.223100242140     1123.032224905128     1124.650474231106     1127.077848220071     1130.314346872025     1134.359970186968     1139.214718164899    
      0.639000000000     1099.707769252245     1100.514363425264     1102.127551771303     1104.547334290362     1107.773710982440     1111.806681847538     1116.646246885655    
      0.640000000000     1077.660997505364     1078.465073040817     1080.073224111723     1082.485450718081     1085.701752859893     1089.722130537157     1094.546583749875    
      0.641000000000     1056.072474229282     1056.874042905666     1058.477180258435     1060.881886287588     1064.088160993126     1068.096004375048     1072.905416433355    
      0.642000000000     1034.932129542334     1035.731203064818     1037.329350109788     1039.726570677244     1042.922864767183     1046.918232379609     1051.712673514518    
      0.643000000000     1014.230128481879     1015.026718482874     1016.619898484865     1019.009668487851     1022.196028491832     1026.178978496809     1030.958518502781    
      0.644000000000      993.956865189520      994.750983229240      996.339219308681      998.721573427843     1001.898045586724     1005.868635785327     1010.633344023650    
      0.645000000000      974.102957248693      974.894614815718      976.477929949768      978.852902650842      982.019532918942      985.977820754066      990.727766156215    
      0.646000000000      954.659240170451      955.448448682278      957.026865705931      959.394491241412      962.551325288719      966.497367847853      971.232618918813    
      0.647000000000      935.616762023298      936.403532826892      937.977074434079      940.337386844860      943.484470059234      947.418324077202      952.138948898764    
      0.648000000000      916.966778203139      917.751122575476      919.319811320148      921.672844437157      924.810221926502      928.731943788184      933.438010022202    
      0.649000000000      898.700746339463      899.482675488068      901.046533785278      903.392321231092      906.520037825512      910.429683568536      915.121258460165    
      0.650000000000      880.810321334026      881.589846397509      883.148896524474      885.487471714923      888.605571968855      892.503197286269      897.180347667166    
      0.651000000000      863.287350528378      864.064482576961      865.618746674127      867.950142819876      871.058671014208      874.944331257122      879.607123548620    
      0.652000000000      846.123868996719      846.898619032760      848.448119104844      850.772369212969      853.871369357136      857.745119537345      862.393619753596    
      0.653000000000      829.312094960624      830.084473919140      831.629231836170      833.946368711716      837.035884545776      840.897779338352      845.532053089443    
      0.654000000000      812.844425322369      813.614444071543      815.154481569890      817.464537817411      820.544612814105      824.394706559973      829.014819055014    
      0.655000000000      796.713431313500      797.481100655196      799.016439338590      801.319447363681      804.390124730468      808.228471438953      812.834487489134    
      0.656000000000      780.911854255662      781.677184925932      783.207846266473      785.503838277285      788.565160958366      792.391814309719      796.983798331341    
      0.657000000000      765.432601430466      766.195604100046      767.721609439206      770.010617447946      773.062628126265      776.877641474165      781.455657491645    
      0.658000000000      750.268742055594      751.029427330401      752.550797880015      754.832853704436      757.875594803663      761.679021177698      766.243132826540    
      0.659000000000      735.413503364095      736.171881785720      737.688638628969      739.963773893842      742.997287580340      746.789179688463      751.339450218210    
      0.660000000000      720.860266784229      721.616348830422      723.128512922807      725.396759061385      728.421087246155      732.201497477118      736.737989754274    
      0.661000000000      706.602564217005      707.356360302159      708.863952472467      711.125340727928      714.140525068544      717.909505494313      722.432282005236    
      0.662000000000      692.634074408897      693.385594884526      694.888635835783      697.143197262670      700.149279165185      703.906881543330      708.416004397103    
      0.663000000000      678.948619417043      679.697874572255      681.196384882680      683.444150348317      686.441170969166      690.187446745227      694.682977676501    
      0.664000000000      665.540161164558      666.287161226526      667.781161350463      670.022161536367      673.010161784240      676.745162094080      681.227162465889    
      0.665000000000      652.402798083438      653.147553217864      654.637063486716      656.871328889994      659.850349427698      663.574125099827      668.042655906383    
      0.666000000000      639.530761842773      640.273282154349      641.758322777501      643.985883712230      646.955964958535      650.668566516416      655.123688385873    
      0.667000000000      626.918414159921      627.658709692788      629.139300758521      631.360187357121      634.321369488587      638.022847152921      642.464620350121    
      0.668000000000      614.560243692493      615.298324430690      616.774485907085      618.988728121678      621.941051074469      625.631454765457      630.059939194643    
      0.669000000000      602.450863008895      603.186738876813      604.658490612650      606.866118216406      609.809621688080      613.489001027673      617.904256235185    
      0.670000000000      590.585005635438      591.318686498262      592.786048223909      594.987090812380      597.921814263674      601.590218577792      605.992303754733    
      0.671000000000      578.957523177866      579.689018842013      581.152010170309      583.346497162752      586.272479819342      589.929958140081      594.318932124966    
      0.672000000000      567.563382515403      568.292702728966      569.751343156091      571.939303796779      574.856584651030      578.503185718844      582.879107000220    
      0.673000000000      556.397663065345      557.124817518519      558.579126424866      560.760589784387      563.669207597082      567.304979862951      571.667906581993    
      0.674000000000      545.455554116362      546.180552441877      547.630549092906      549.805544069450      552.705537371509      556.330528999082      560.680518952170    
      0.675000000000      534.732352228617      535.455204002162      536.900907549252      539.069462869888      541.960869964068      545.575128831794      549.912239473065    
      0.676000000000      524.223458699043      524.944173439690      526.385602920982      528.547747142920      531.430606105505      535.034179808735      539.358468252612    
      0.677000000000      513.924377089941      514.642964260558      516.080138601791      518.235900113641      521.110248796107      524.703184649189      529.014707672889    
      0.678000000000      503.830710819322      504.547179826992      505.980117842331      508.129524865339      510.995400896017      514.577745934364      518.876559980380    
      0.679000000000      493.938160811287      494.652521007715      496.081241400572      498.224321989857      501.081762775570      504.653563757712      508.939724936282    
      0.680000000000      484.242523204938      484.954783886862      486.379305250709      488.516087296480      491.365130024175      494.926433433794      499.199997525336    
      0.681000000000      474.739687120216      475.449857529806      476.870198348984      479.000709577752      481.841391216108      485.392243264055      489.653265721590    
      0.682000000000      465.425632479227      466.133721804486      467.549900455003      469.674168430778      472.506525731812      476.046972358104      480.295508309655    
      0.683000000000      456.296427881552      457.002445256713      458.414480007035      460.532532132518      463.356601633162      466.886688508967      471.122792759934    
      0.684000000000      447.348228532180      448.052183038099      449.460092049938      451.571955567697      454.387773591375      457.907546120973      462.131273156491    
      0.685000000000      438.577274220631      439.279174885177      440.682976214269      442.788678207906      445.596280866090      449.105784188819      453.317188176093    
      0.686000000000      429.979887350003      430.679743148441      432.079454745316      434.179022140629      436.978445334379      440.477724326566      444.676859117191    
      0.687000000000      421.552471014559      422.250290869934      423.645930580684      425.739390146810      428.530669568310      432.019768845185      436.206687977435    
      0.688000000000      413.291507124676      413.987299908193      415.378885475229      417.466263825783      420.249434959855      423.728398877444      427.903155578552    
      0.689000000000      405.193554577853      405.887329109254      407.274878172058      409.356201766262      412.131299891869      415.600172548877      419.762819737287    
      0.690000000000      397.255247474640      397.947012522574      399.330542618443      401.405837762246      404.172897953983      407.631723193654      411.782313481260    
      0.691000000000      389.473293378276      390.163057660669      391.542586225456      393.611879072637      396.370936202211      399.819757614178      403.958343308538    
      0.692000000000      381.844471616948      382.532243801371      383.907788170217      385.971104723485      388.722193461177      392.161054383292      396.287687489829    
      0.693000000000      374.365631627531      375.051420331561      376.422997739620      378.480363851709      381.223518667827      384.652462187975      388.767194412152    
      0.694000000000      367.033691339777      367.717505131358      369.085132714518      371.136574089258      373.871829255579      377.290898213480      381.393780962961    
      0.695000000000      359.845635599868      360.527482997667      361.891177793263      363.936719986658      366.664109577851      370.073346566842      374.164430953632    
      0.696000000000      352.798514632370      353.478404106132      354.838183053654      356.877851474938      359.597409369982      362.996856738788      367.076193581356    
      0.697000000000      345.889442539548      346.567382510445      347.923262452239      349.957082364930      352.668842248518      356.058542103003      360.126181928385    
      0.698000000000      339.115595837133      339.791594678114      341.143592360077      343.171588883021      345.875584246947      349.255578451854      353.311571497742    
      0.699000000000      332.474212025566      333.148278061701      334.496410133971      336.518608242375      339.214872386914      342.585202567589      346.629598784397    
      0.700000000000      325.962588195846      326.634729704666      327.979012722304      329.995437248763      332.684003284040      336.044710828137      340.077559881054    
      0.701000000000      319.578079669067      320.248304880903      321.588755304576      323.599430940084      326.280331787429      329.631457846610      333.652809117627    
      0.702000000000      313.318098668811      313.986415767133      315.323049963777      317.328001258743      320.001269652031      323.342855143642      327.352757733574    
      0.703000000000      307.180113025533      307.846530147280      309.179364390774      311.178615756015      313.844284243004      317.176369851739      321.174872582221    
      0.704000000000      301.161644912161      301.826170148073      303.155220619896      305.148796327630      307.806897271276      311.129523450834      315.116674866303    
      0.705000000000      295.260269610073      295.922911005016      297.248193794902      299.236117979730      301.886683559502      305.199890534217      309.175738903874    
      0.706000000000      289.473614304717      290.134379858011      291.455910964598      293.438207624480      296.081269837654      299.385097604123      303.349690923885    
      0.707000000000      283.799356910101      284.458254575840      285.776049907316      287.752742904530      290.388333567482      293.682821896172      297.636207890601    
      0.708000000000      278.235224921442      278.892262608812      280.206337983550      282.177451045658      284.805601795136      288.090790231982      292.033016356199    
      0.709000000000      272.778994295231      273.434179868829      274.744551016023      276.710107736815      279.330850031205      282.606777899192      286.537891340776    
      0.710000000000      267.428488356067      268.081829636212      269.388512196504      271.348536036941      273.961901157525      277.228607558254      281.148655239129    
      0.711000000000      262.181576729532      262.833081492581      264.136091018680      266.090605307828      268.696624360026      271.954148175273      275.863176753570    
      0.712000000000      257.036174300514      257.685850279166      258.985202236469      260.934230172423      263.532934087029      266.781313980287      270.679369852196    
      0.713000000000      251.990240196269      252.638095079870      253.933804847073      255.877369497877      258.468789032282      261.708063450288      265.595192751896    
      0.714000000000      247.041776793666      247.687818228517      248.979901098220      250.918025402774      253.502191142180      256.732398316437      260.608646925545    
      0.715000000000      242.188828749956      242.833064339611      244.121535518921      246.054242287887      248.631184646508      251.852362594784      255.717776132716    
      0.716000000000      237.429482056524      238.071919362088      239.356793973218      241.284105889911      243.853855112170      247.066041639992      250.920665473380    
      0.717000000000      232.761863115004      233.402509655431      234.683802736284      236.605742357565      239.168328519272      242.371561221407      246.215440463968    
      0.718000000000      228.184137835231      228.823001087614      230.100727592380      232.017317349529      234.572770359061      237.767086620976      241.600266135274    
      0.719000000000      223.694510754475      224.331598154340      225.605772954069      227.517035153664      230.065384753123      233.250821752447      237.073346151636    
      0.720000000000      219.291224177422      219.926543119015      221.197181002200      223.103137826977      225.644413593346      228.821008301308      232.632921950863    
      0.721000000000      214.972557336400      215.606115172972      216.873230846117      218.773904355833      221.308135702122      224.475924884982      228.277271904415    
      0.722000000000      210.736825571327      211.368629615421      212.632237703609      214.527649835891      217.054866012267      220.213886232737      224.004710497301    
      0.723000000000      206.582379528913      207.212437052642      208.472552100101      210.362724671289      212.882954766206      216.033242384853      219.813587527229    
      0.724000000000      202.507604380630      203.135922615958      204.392559086615      206.277513792600      208.790786733914      211.932377910556      215.702287322527    
      0.725000000000      198.510919058979      199.137505197998      200.390677476034      202.270435893089      204.776780449163      207.909711144254      211.669227978364    
      0.726000000000      194.590775511619      195.215636706819      196.465359097220      198.339942682822      200.839387463624      203.963693439627      207.712860610830    
      0.727000000000      190.745657972895      191.368801337444      192.615088066541      194.484518160187      196.977091618381      200.092808441124      203.831668628416    
      0.728000000000      186.974082252366      187.595514860373      188.838380076385      190.702677900403      193.188408332428      196.295571372458      200.024167020495    
      0.729000000000      183.274595039883      183.894323926667      185.133781700236      186.992968360589      189.471883907726      192.570528341647      196.288901662352    
      0.730000000000      179.645773226832      180.263805389192      181.499869713911      183.353966200990      185.826094850429      188.916255662228      192.624448636386    
      0.731000000000      176.086223243142      176.702565639615      177.935250432560      179.784277621978      182.249647207869      185.331359190232      189.029413569067    
      0.732000000000      172.594580409664      173.209239960788      174.438559063036      176.282537716408      178.741175920905      181.814473676525      185.502430983270    
      0.733000000000      169.169508305552      169.782491894126      171.008459071275      172.847409836998      175.299344191295      178.364262134167      182.042163665613    
      0.734000000000      165.809698150277      166.421012621618      167.643641564299      169.477584978320      171.922842863682      174.979415220384      178.647302048427    
      0.735000000000      162.513868199920      163.123520362114      164.342824686503      166.171781173087      168.610389821864      171.658650632837      175.316563606004    
      0.736000000000      159.280763157387      159.888759781548      161.104753029870      162.928742902353      165.360729398997      168.400712519802      172.048692264768    
      0.737000000000      156.109153596223      156.715501416739      157.928197057769      159.747240519315      162.172631801377      165.204370903954      168.842457827046    
      0.738000000000      152.997835397676      153.602541112457      154.811952542020      156.626069686365      159.044892545492      162.068421119400      165.696655408089    
      0.739000000000      149.945629200702      150.548699471432      151.754840012893      153.564050825084      155.976331908005      158.991683261657      162.610104886038    
      0.740000000000      146.951379864599      147.552821316976      148.755704221729      150.560028578860      152.965794388367      155.973001650250      159.581650364511    
      0.741000000000      144.013955943951      144.613775167930      145.813413615887      147.612871287824      150.012148183739      153.011244303633      156.610159647506    
      0.742000000000      141.132249175594      141.730452725629      142.926859825699      144.721470475804      147.114284675945      150.105302426120      153.694523726330    
      0.743000000000      138.305173977320      138.901768372602      140.094957163168      141.884740349017      144.271117930148      147.254089906562      150.833656278260    
      0.744000000000      135.531666958016      136.126658682713      137.316642132105      139.101617306194      141.481584204980      144.456542828461      148.026493176639    
      0.745000000000      132.810686438988      133.404081942473      134.590872949442      136.371059459895      138.744641473833      141.711618991256      145.271992012163    
      0.746000000000      130.141211986173      130.733017683263      131.916629077442      133.692046168711      136.059268957069      139.018297442517      142.569131625054    
      0.747000000000      127.522243953008      128.112466224193      129.292910766562      131.063577580116      133.424466664855      136.375578020779      139.916911647887    
      0.748000000000      124.952803033671      125.541448225344      126.718738608689      128.484674183706      130.839254950396      133.782480908758      137.314352058793    
      0.749000000000      122.431929826469      123.019004251151      124.193153100517      125.954376374566      128.302674073297      131.238046196711      134.760492744808    
      0.750000000000      119.958684407112      120.544194343684      121.715214216827      123.471744026541      125.813783772828      128.741333455685      132.254393075115    
      0.751000000000      117.532145911655      118.116097605573      119.284000993409      121.035856075164      123.371662850836      126.291421320427      129.795131483935    
      0.752000000000      115.151412128856      115.733811792380      116.898611119428      118.645810110000      120.975408764097      123.887407081717      127.381805062861    
      0.753000000000      112.815599101747      113.396452914158      114.558160538981      116.300721976215      118.624137225860      121.528406287916      125.013529162384    
      0.754000000000      110.523840738182      111.103154846002      112.261783061642      113.999725385103      116.316981816384      119.213552355485      122.689437002406    
      0.755000000000      108.275288430156      108.853068947364      110.008629981780      111.741971533404      114.053093602236      116.941996188276      120.408679291524    
      0.756000000000      106.069110681691      106.645363689938      107.797869706432      109.526628731173      111.831640764162      114.712905805397      118.170423854880    
      0.757000000000      103.904492745075      104.479224293898      105.628687391544      107.352882038013      109.651808233306      112.525465977421      115.973855270359    
      0.758000000000      101.780636265264      102.353852372297      103.500284586364      105.219932907464      107.512797335598      110.378877870764      113.818174512964    
      0.759000000000       99.696758932253      100.268465583438      101.411878885809      103.126998839365      105.413825444106      108.272358700033      111.702598607145    
      0.760000000000       97.652094141222       98.222297291017       99.362703590607      101.073313039991      103.354125639171      106.205141388145      109.626360286914    
      0.761000000000       95.645890660288       96.214596231872       97.352007375041       99.058124089794      101.332946376132      104.176474234054      107.588707663560    
      0.762000000000       93.677412305662       94.244626191143       95.379053962106       97.080695618551       99.349551160477      102.185620587884      105.588903900773    
      0.763000000000       91.745937624056       92.311665684673       93.443121805908       95.140305987760       97.403218230229      100.231858533316      103.626226897019    
      0.764000000000       89.850759582163       90.415007648488       91.543503781137       93.236247980111       95.493240245411       98.314480577034      101.699968974983    
      0.765000000000       87.991185263036       88.553959135173       89.679506879448       91.367828495860       93.618923984408       96.432793345095       99.809436577918    
      0.766000000000       86.166535569222       86.727841017009       87.850451912582       89.534368255942       91.779590047089       94.586117286022       97.953949972742    
      0.767000000000       84.376144932472       84.935987695674       86.055673222079       87.735201511685       89.974572564495       92.773786380506       96.132842959720    
      0.768000000000       82.619361029890       83.177746818399       84.294518395417       85.969675760944       88.203218914980       90.995147857524       94.345462588578    
      0.769000000000       80.895544506364       81.452479000389       82.566347988441       84.237151470518       86.464889446620       89.249561916749       92.591168880903    
      0.770000000000       79.204068703127       79.759557553391       80.870535253919       82.537001804711       84.758957205767       87.536401457087       90.869334558671    
      0.771000000000       77.544319392320       78.098368220247       79.206465876100       80.868612359879       83.084807671586       85.855051811219       89.179344778778    
      0.772000000000       75.915694517397       76.468308915302       77.573537711114       79.231380904832       81.441838496455       84.204910485984       87.520596873419    
      0.773000000000       74.317603939257       74.868789470539       75.971160533103       77.624717126950       79.829459252079       82.585386908489       85.892500096182    
      0.774000000000       72.749469187957       73.299231387279       74.398755785925       76.048042383893       78.247091181185       80.995902177799       84.294475373735    
      0.775000000000       71.210723219876       71.759067593356       72.855756340316       74.500789460756       76.694166954677       79.435888822078       82.725955062959    
      0.776000000000       69.700810180215       70.247742205606       71.341606256386       72.982402332558       75.170130434119       77.904790561072       81.186382713414    
      0.777000000000       68.219185170699       68.764710297571       69.855760551316       71.492335931933       73.674436439422       76.402062073784       79.675212835018    
      0.778000000000       66.765314022359       67.309437672284       68.397684972135       70.030055921912       72.206550521614       74.927168771241       78.191910670794    
      0.779000000000       65.338673073294       65.881400640023       66.966855773481       68.595038473669       70.765948740585       73.479586574231       76.735951974607    
      0.780000000000       63.938748951274       64.480085800915       65.562759500196       67.186770049119       69.352117447683       72.058801695887       75.306822793732    
      0.781000000000       62.565038361095       63.104989832290       64.184892774679       65.804747188264       67.964553073044       70.664310429018       73.904019256187    
      0.782000000000       61.217047876557       61.755619280658       62.832762088860       64.448476301164       66.602761917568       69.295618938073       72.527047362680    
      0.783000000000       59.894293736980       60.431490358223       61.505883600710       63.117473464440       65.266259949414       67.952243055631       71.175422783092    
      0.784000000000       58.596301648129       59.132128743808       60.203782935165       61.811264222202       63.954572604917       66.633708083310       69.848670657383    
      0.785000000000       57.322606587475       57.857069388111       58.925994989381       60.529383391287       62.667234593829       65.339548597005       68.546325400817    
      0.786000000000       56.072752613666       56.605856323178       57.672063742202       59.271374870737       61.403789708784       64.069308256342       67.267930513413    
      0.787000000000       54.846292680132       55.378042476008       56.441542067758       58.036791455384       60.163790638886       62.822539618262       66.013038393514    
      0.788000000000       53.642788452719       54.173189486180       55.233991553102       56.825194653486       58.946798787331       61.598803954636       64.781210155403    
      0.789000000000       52.461810131262       52.990867527433       54.048982319774       55.636154508286       57.752384092968       60.397671073821       63.572015450844    
      0.790000000000       51.302936275013       51.830655133083       52.886092849223       54.469249423433       56.580124855713       59.218719146063       62.385032294483    
      0.791000000000       50.165753631825       50.692139025215       51.744909811995       53.324065992164       55.429607565723       58.061534532672       61.219846893011    
      0.792000000000       49.049856971022       49.574913947545       50.625027900590       52.200198830158       54.300426736249       56.925711618862       60.076053477998    
      0.793000000000       47.954848919853       48.478582501876       49.526049665921       51.097250411990       53.192184740081       55.810852650196       58.953254142333    
      0.794000000000       46.880339803466       47.402754988071       48.447585357280       50.014830911095       52.104491649514       54.716567572538       57.851058680167    
      0.795000000000       45.825947488316       46.347049247457       47.389252765741       48.952558043166       51.036965079732       53.642473875441       56.769084430291    
      0.796000000000       44.791297228920       45.311090509585       46.350677070914       47.910056912907       49.989230035565       52.588196438887       55.706956122874    
      0.797000000000       43.776021517904       44.294511242265       45.331490690986       46.886959864069       48.960918761512       51.553367383316       54.664305729481    
      0.798000000000       42.779759939242       43.296951004815       44.331333135963       45.882906332683       47.951670594977       50.537625922845       53.640772316287    
      0.799000000000       41.802159024643       42.318056304443       43.349850864042       44.897542703442       46.961131822641       49.540618221640       52.636001900440    
      0.800000000000       40.842872112989       41.357480455679       42.386697141059       43.930522169129       45.988955539888       48.561997253337       51.649647309476    
      0.801000000000       39.901559212779       40.414883442824       41.441531902916       42.981504593052       45.034801513235       47.601422663463       50.681368043737    
      0.802000000000       38.977886867485       39.489931785305       40.514021620945       42.050156374405       44.098336045685       46.658560634785       49.730830141705    
      0.803000000000       38.071528023789       38.582298405904       39.603839170135       41.136150316482       43.179231844944       45.733083755521       48.797706048214    
      0.804000000000       37.182161902599       37.691662501782       38.710663700148       40.239165497697       42.277167894429       44.824670890345       47.881674485443    
      0.805000000000       36.309473872814       36.817709418235       37.834180509077       39.358887145341       41.391829327025       43.933007054131       46.982420326657    
      0.806000000000       35.453155327754       35.960130525129       36.974080919878       38.495006512001       40.522907301498       43.057783288370       46.099634472616    
      0.807000000000       34.612903564211       35.118623095944       36.130062159410       37.647220754608       39.670098881540       42.198696540204       45.233013730602    
      0.808000000000       33.788421664049       34.292890189379       35.301827240041       36.815232816033       38.833106917356       41.355449544009       44.382260695994    
      0.809000000000       32.979418378310       33.482640533455       34.489084843745       35.998751309180       38.011639929761       40.527750705486       43.547083636357    
      0.810000000000       32.185608013761       32.687588412056       33.691549208647       35.197490403532       37.205411996713       39.715313988190       42.727196377961    
      0.811000000000       31.406710321829       31.907453553871       32.908940017953       34.411169714078       36.414142642243       38.917858802450       41.922318194699    
      0.812000000000       30.642450389875       31.141961023659       32.140982291226       33.639514192577       35.637556727712       38.135109896631       41.132173699334    
      0.813000000000       29.892558534750       30.390841115812       31.387406277934       32.882254021118       34.875384345363       37.366797250670       40.356492737038    
      0.814000000000       29.156770198589       29.653829250140       30.647947353242       32.139124507896       34.127360714100       36.612655971855       39.595010281161    
      0.815000000000       28.434825846786       28.930665869853       29.922345915987       31.409865985187       33.393226077454       35.872426192788       38.847466331188    
      0.816000000000       27.726470868108       28.221096341666       29.210347288782       30.694223709457       32.672725603689       35.145852971480       38.113605812828    
      0.817000000000       27.031455476896       27.524870858006       28.511701620225       29.991947763554       31.965609287993       34.432686193541       37.393178480199    
      0.818000000000       26.349534617315       26.841744341255       27.826163789134       29.302792960954       31.271631856713       33.732680476412       36.685938820051    
      0.819000000000       25.680467869594       26.171476349994       27.153493310794       28.626518751994       30.590552673593       33.045595075593       35.991645957992    
      0.820000000000       25.024019358231       25.513830987204       26.493454245150       27.962889132070       29.922135647962       32.371193792828       35.310063566666    
      0.821000000000       24.379957662099       24.868576810372       25.845815106920       27.311672551741       29.266149144835       31.709244886203       34.640959775845    
      0.822000000000       23.748055726429       24.235486743475       25.210348777566       26.672641828704       28.622365896886       31.059520982115       33.984107084389    
      0.823000000000       23.128090776624       23.614337990786       24.586832419111       26.045574061599       27.990562918249       30.421798989062       33.339282274037    
      0.824000000000       22.519844233850       23.004911952475       23.975047389727       25.430250545603       27.370521420106       29.795860013233       32.706266324987    
      0.825000000000       21.923101632393       22.406994141956       23.374779161083       24.826456689773       26.762026728026       29.181489275842       32.084844333222    
      0.826000000000       21.337652538714       21.820374104945       22.785817237406       24.233981936098       26.164868201020       28.578476032172       31.474805429556    
      0.827000000000       20.763290472189       21.244845340196       22.207955076211       23.652619680234       25.578839152264       27.986613492301       30.875942700346    
      0.828000000000       20.199812827475       20.680205221873       21.640990010671       23.082167193867       25.003736771463       27.405698743457       30.288053109849    
      0.829000000000       19.647020798493       20.126254923525       21.084723173590       22.522425548688       24.439362048818       26.835532673981       29.710937424176    
      0.830000000000       19.104719303965       19.582799343625       20.538959422944       21.973199541923       23.885519700561       26.275919898859       29.144400136817    
      0.831000000000       18.572716914496       19.049647032649       20.003507268954       21.434297623411       23.342018096021       25.726668686784       28.588249395699    
      0.832000000000       18.050825781144       18.526610121649       19.478178802658       20.905531824172       22.808669186191       25.187590888715       28.042296931743    
      0.833000000000       17.538861565472       18.013504252301       18.962789625960       20.386717686449       22.285288433768       24.658501867916       27.506357988893    
      0.834000000000       17.036643371020       17.510148508380       18.457158783100       19.877674195179       21.771694744619       24.139220431419       26.980251255578    
      0.835000000000       16.543993676201       17.016365348647       17.961108693540       19.378223710880       21.267710400666       23.629568762898       26.463798797577    
      0.836000000000       16.060738268552       16.531980541110       17.474465086226       18.888191903899       20.773160994130       23.129372356918       25.956825992265    
      0.837000000000       15.586706180349       16.056823098628       16.997056935185       18.407407690021       20.287875363135       22.638459954528       25.459161464199    
      0.838000000000       15.121729625520       15.590725215830       16.528716396449       17.935703167379       19.811685528618       22.156663480167       24.970637022025    
      0.839000000000       14.665643937861       15.133522207328       16.069278746262       17.472913554663       19.344426632531       21.683817979866       24.491087596668    
      0.840000000000       14.218287510504       14.685052447184       15.618582320544       17.018877130585       18.885936877305       21.219761560706       24.020351180787    
      0.841000000000       13.779501736622       14.245157309614       15.176468455599       16.573435174575       18.436057466544       20.764335331505       23.558268769459    
      0.842000000000       13.349130951337       13.813681110896       14.742781430014       16.136431908691       17.994632546926       20.317383344721       23.104684302074    
      0.843000000000       12.927022374814       13.390471052462       14.317368407757       15.707714440699       17.561509151289       19.878752539526       22.659444605411    
      0.844000000000       12.513026056505       12.975377165141       13.900079382414       15.287132708323       17.136537142868       19.448292686049       22.222399337866    
      0.845000000000       12.106994820530       12.568252254544       13.490767122571       14.874539424611       16.719569160666       19.025856330733       21.793400934814    
      0.846000000000       11.708784212161       12.168951847538       13.089287118292       14.469790024423       16.310460565931       18.611298742816       21.372304555078    
      0.847000000000       11.318252445388       11.777334139821       12.695497528687       14.072742611986       15.909069389719       18.204477861884       20.958968028482    
      0.848000000000       10.935260351553       11.393259944549       12.309259130540       13.683257909527       15.515256281509       17.805254246487       20.553251804461    
      0.849000000000       10.559671329013       11.016592641999       11.930435267970       13.301199206928       15.128884458871       17.413491023800       20.155018901716    
      0.850000000000       10.191351293820       10.647198130251       11.558891803114       12.926432312407       14.749819658132       17.029053840288       19.764134858874    
      0.851000000000        9.830168631404       10.284944776868       11.194497067797       12.558825504190       14.377930086048       16.651810813371       19.380467686157    
      0.852000000000        9.475994149215        9.929703371538       10.837121816185       12.198249483156       14.013086372450       16.281632484067       19.003887818008    
      0.853000000000        9.128701030331        9.581347079681       10.486639178381       11.844577326431       13.655161523831       15.918391770581       18.634268066681    
      0.854000000000        8.788164787990        9.239751396979       10.142924614957       11.497684441925       13.304030877881       15.561963922827       18.271483576762    
      0.855000000000        8.454263221036        8.904794104825        9.805855872402       11.157448523767       12.959572058921       15.212226477864       17.915411780595    
